1
1
1
0
0
1
1
1
1
5
4
14
3
8
4
1
2
1
1
1
1
4
0
3
1
0
3
11
6
6
4
5
7
4
3
3
5
3
8
5
5
2
4
1
0
1
3
3
3
0
4
1
5
1
7
15
1
9
5
5
4
4
3
27
26
16
22
9
10
15
14
8
8
3
2
6
2
4
2
6
2
8
2
5
1
2
4
4
5
2
9
1
2
1
2
1
2
2
3
4
1
6
3
3
6
2
4
3
1
1
3
4
1
3
5
3
3
1
4
3
1
4
0
2
1
2
0
1
5
1
1
1
0
2
1
