1
1
1
1
0
0
0
1
0
0
0
0
1
0
0
0
1
0
0
1
1
0
2
0
0
0
1
0
0
2
0
0
0
1
0
0
7
4
2
0
1
1
1
1
1
1
1
2
9
1
1
1
1
1
1
3
0
0
0
0
0
2
1
0
0
0
0
3
0
4
0
2
7
3
4
6
4
5
4
3
5
3
2
1
3
6
6
5
1
5
2
3
3
4
2
3
3
1
0
0
1
1
5
4
1
1
2
2
39
10
1
25
15
6
12
5
3
14
1
3
0
10
2
6
8
7
6
12
9
2
2
9
6
4
10
12
5
5
4
3
5
3
2
3
3
3
5
3
3
3
5
2
3
2
4
2
1
3
2
2
3
2
1
2
1
3
5
3
1
4
1
4
1
1
3
1
1
1
1
1
4
1
1
1
5
1
1
1
1
2
1
3
3
2
1
1
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
2
1
2
1
1
7
2
2
1
1
3
3
3
3
4
2
2
4
3
1
2
3
1
7
2
1
3
1
1
1
1
0
1
1
3
1
0
0
1
0
2
1
0
1
0
0
1
3
1
2
1
1
1
1
1
0
1
0
1
