0
1
1
1
1
0
1
1
1
6
1
4
7
13
4
9
5
0
2
3
4
0
1
1
4
5
1
8
7
3
11
7
7
3
6
7
10
6
7
2
6
4
4
6
7
4
4
6
2
5
7
3
1
5
17
6
4
7
5
8
7
9
4
24
7
16
8
10
28
18
14
23
3
4
7
5
3
7
4
4
3
7
1
2
1
1
2
2
3
1
1
5
4
5
4
3
1
5
3
4
4
3
2
2
3
3
4
3
3
1
5
8
2
2
1
3
2
20
3
10
3
1
1
1
1
1
5
3
1
1
1
2
1
2
0
