6
2
1
2
2
3
2
5
4
3
1
3
3
2
0
2
1
0
9
3
2
1
0
2
0
0
0
1
1
0
1
1
0
3
0
4
6
3
1
4
3
2
4
0
5
3
4
0
5
1
4
0
2
1
4
3
5
1
5
5
2
5
1
2
1
0
5
2
2
2
1
0
8
4
1
1
1
2
1
1
2
7
2
1
2
3
1
2
7
3
2
1
4
2
0
1
2
1
2
5
1
2
1
4
4
1
2
2
28
5
5
9
95
2
5
2
1
8
4
9
3
8
9
11
8
14
28
12
5
8
7
4
16
5
25
11
10
7
5
11
6
6
9
5
12
10
5
11
7
6
18
7
3
6
4
7
13
4
22
3
10
9
1
1
2
1
1
2
1
1
1
3
2
6
3
1
2
6
2
1
7
3
4
4
2
5
2
3
3
5
5
3
3
3
1
2
2
2
5
2
4
1
3
4
1
2
2
2
1
2
2
2
5
0
3
1
7
7
1
1
2
0
1
5
1
1
1
2
3
1
7
5
5
1
1
0
3
2
0
1
1
1
0
0
0
2
9
0
0
0
0
1
7
1
1
1
3
0
0
1
1
2
0
0
1
1
1
1
1
1
